channel,message_id,version,published,edited,currency_a,currency_b,buy,sell,comment
MIRVALUTY,1963,v1,2022-12-15 11:41:30,2022-12-15 11:41:30,USD,UAH,39.8,39.9,
MIRVALUTY,1963,v1,2022-12-15 11:41:30,2022-12-15 11:41:30,EUR,UAH,41.8,42.1,
MIRVALUTY,1964,v1,2022-12-15 12:50:16,2022-12-15 12:50:16,USD,UAH,39.83,39.93,
MIRVALUTY,1964,v1,2022-12-15 12:50:16,2022-12-15 12:50:16,EUR,UAH,41.85,42.1,
MIRVALUTY,1964,v1,2022-12-15 12:50:16,2022-12-15 12:50:16,CHF,UAH,41.5,42.7,
MIRVALUTY,1965,v1,2022-12-15 13:27:25,2022-12-15 13:27:25,USD,UAH,39.85,39.98,
MIRVALUTY,1965,v1,2022-12-15 13:27:25,2022-12-15 13:27:25,EUR,UAH,41.9,42.15,
MIRVALUTY,1966,v1,2022-12-16 09:23:30,2022-12-16 09:23:30,USD,UAH,39.85,39.95,
MIRVALUTY,1967,v1,2022-12-16 11:36:50,2022-12-16 11:36:50,USD,UAH,39.88,40.0,
MIRVALUTY,1967,v1,2022-12-16 11:36:50,2022-12-16 11:36:50,EUR,UAH,41.95,42.2,
MIRVALUTY,1968,v1,2022-12-17 10:02:08,2022-12-17 10:02:08,USD,UAH,39.9,40.05,
MIRVALUTY,1968,v1,2022-12-17 10:02:08,2022-12-17 10:02:08,EUR,UAH,41.9,42.2,
MIRVALUTY,1968,v1,2022-12-17 10:02:08,2022-12-17 10:02:08,PLN,UAH,8.9,9.1,
MIRVALUTY,1969,v1,2022-12-18 09:14:24,2022-12-18 09:14:24,USD,UAH,39.95,40.1,
MIRVALUTY,1969,v1,2022-12-18 09:14:24,2022-12-18 09:14:24,EUR,UAH,41.95,42.2,
MIRVALUTY,1969,v1,2022-12-18 09:14:24,2022-12-18 09:14:24,GBP,UAH,47.5,48.5,
MIRVALUTY,1970,v1,2022-12-20 09:35:25,2022-12-20 09:35:25,USD,UAH,40.0,40.15,
MIRVALUTY,1970,v1,2022-12-20 09:35:25,2022-12-20 09:35:25,EUR,UAH,42.0,42.2,
MIRVALUTY,1971,v1,2022-12-21 09:15:15,2022-12-21 09:15:15,USD,UAH,40.05,40.18,
MIRVALUTY,1971,v1,2022-12-21 09:15:15,2022-12-21 09:15:15,EUR,UAH,42.05,42.25,
MIRVALUTY,1971,v1,2022-12-21 09:15:15,2022-12-21 09:15:15,GBP,UAH,47.7,48.8,
MIRVALUTY,1972,v1,2022-12-21 12:49:37,2022-12-21 12:49:37,USD,UAH,40.15,40.3,
MIRVALUTY,1972,v1,2022-12-21 12:49:37,2022-12-21 12:49:37,EUR,UAH,42.15,42.35,
MIRVALUTY,1973,v1,2022-12-22 10:19:29,2022-12-22 10:19:29,USD,UAH,40.2,40.35,
MIRVALUTY,1973,v1,2022-12-22 10:19:29,2022-12-22 10:19:29,EUR,UAH,42.2,42.4,
MIRVALUTY,1973,v1,2022-12-22 10:19:29,2022-12-22 10:19:29,PLN,UAH,8.95,9.15,
MIRVALUTY,1973,v1,2022-12-22 10:19:29,2022-12-22 10:19:29,GBP,UAH,48.2,48.9,
MIRVALUTY,1973,v1,2022-12-22 10:19:29,2022-12-22 10:19:29,CAD,UAH,29.1,30.0,
MIRVALUTY,1973,v1,2022-12-22 10:19:29,2022-12-22 10:19:29,CHF,UAH,42.0,42.9,
MIRVALUTY,1974,v1,2022-12-22 15:37:21,2022-12-22 15:37:21,USD,UAH,40.15,40.3,
MIRVALUTY,1974,v1,2022-12-22 15:37:21,2022-12-22 15:37:21,EUR,UAH,42.2,42.35,
MIRVALUTY,1975,v1,2022-12-23 10:26:50,2022-12-23 10:26:50,USD,UAH,40.1,40.25,
MIRVALUTY,1975,v1,2022-12-23 10:26:50,2022-12-23 10:26:50,EUR,UAH,42.05,42.3,
MIRVALUTY,1975,v1,2022-12-23 10:26:50,2022-12-23 10:26:50,PLN,UAH,9.0,9.15,
MIRVALUTY,1975,v1,2022-12-23 10:26:50,2022-12-23 10:26:50,GBP,UAH,48.0,48.9,
MIRVALUTY,1976,v1,2022-12-23 13:39:13,2022-12-23 13:39:13,USD,UAH,40.2,40.35,
MIRVALUTY,1976,v1,2022-12-23 13:39:13,2022-12-23 13:39:13,EUR,UAH,42.2,42.4,
MIRVALUTY,1977,v1,2022-12-23 15:41:15,2022-12-23 15:41:15,USD,UAH,40.27,40.45,
MIRVALUTY,1977,v1,2022-12-23 15:41:15,2022-12-23 15:41:15,EUR,UAH,42.25,42.45,
MIRVALUTY,1978,v1,2022-12-26 10:57:34,2022-12-26 10:57:34,USD,UAH,40.4,40.55,
MIRVALUTY,1978,v1,2022-12-26 10:57:34,2022-12-26 10:57:34,EUR,UAH,42.35,42.5,
MIRVALUTY,1979,v1,2022-12-26 12:35:31,2022-12-26 12:35:31,USD,UAH,40.45,40.6,
MIRVALUTY,1979,v1,2022-12-26 12:35:31,2022-12-26 12:35:31,EUR,UAH,42.35,42.55,
MIRVALUTY,1980,v1,2022-12-26 13:43:07,2022-12-26 13:43:07,USD,UAH,40.5,40.6,
MIRVALUTY,1980,v1,2022-12-26 13:43:07,2022-12-26 13:43:07,PLN,UAH,9.05,9.3,
MIRVALUTY,1981,v1,2022-12-26 14:26:58,2022-12-26 14:26:58,USD,UAH,40.5,40.65,
MIRVALUTY,1981,v1,2022-12-26 14:26:58,2022-12-26 14:26:58,EUR,UAH,42.4,42.65,
MIRVALUTY,1982,v1,2022-12-26 16:13:25,2022-12-26 16:13:25,USD,UAH,40.6,40.75,
MIRVALUTY,1982,v1,2022-12-26 16:13:25,2022-12-26 16:13:25,EUR,UAH,42.5,42.7,
MIRVALUTY,1983,v1,2022-12-27 10:54:38,2022-12-27 10:54:38,USD,UAH,40.6,40.73,
MIRVALUTY,1983,v1,2022-12-27 10:54:38,2022-12-27 10:54:38,EUR,UAH,42.55,42.75,
MIRVALUTY,1983,v1,2022-12-27 10:54:38,2022-12-27 10:54:38,PLN,UAH,9.1,9.3,
MIRVALUTY,1983,v1,2022-12-27 10:54:38,2022-12-27 10:54:38,GBP,UAH,48.1,48.8,
MIRVALUTY,1984,v1,2022-12-27 14:48:44,2022-12-27 14:49:04,USD,UAH,40.55,40.7,
MIRVALUTY,1984,v1,2022-12-27 14:48:44,2022-12-27 14:49:04,EUR,UAH,42.45,42.7,
