channel,message_id,version,published,edited,currency_a,currency_b,buy,sell,comment
UACOIN,12007,v1,2025-09-24 16:18:22,2025-09-24 16:18:22,EUR,USD,1.178,1.185,крос-курс (EUR/USD)
UACOIN,12007,v1,2025-09-24 16:18:22,2025-09-24 16:18:22,USD,UAH,41.3,41.37,
UACOIN,12008,v1,2025-09-25 09:00:04,2025-09-25 09:00:04,EUR,USD,1.178,1.182,крос-курс (EUR/USD)
UACOIN,12008,v1,2025-09-25 09:00:04,2025-09-25 09:00:04,USD,UAH,41.3,41.35,
UACOIN,12008,v1,2025-09-25 09:00:04,2025-09-25 09:00:04,EUR,UAH,48.75,48.85,
UACOIN,12008,v1,2025-09-25 09:00:04,2025-09-25 09:00:04,GBP,UAH,55.5,55.9,
UACOIN,12008,v1,2025-09-25 09:00:04,2025-09-25 09:00:04,CHF,UAH,51.8,52.2,
UACOIN,12008,v1,2025-09-25 09:00:04,2025-09-25 09:00:04,CAD,UAH,29.5,29.8,
UACOIN,12009,v1,2025-09-25 09:57:03,2025-09-25 09:57:03,USD,UAH,41.33,41.38,
UACOIN,12009,v1,2025-09-25 09:57:03,2025-09-25 09:57:03,EUR,UAH,48.8,48.9,
UACOIN,12010,v1,2025-09-25 10:31:43,2025-09-25 10:31:43,USD,UAH,41.35,41.45,
UACOIN,12011,v1,2025-09-25 11:02:04,2025-09-25 11:02:04,USD,UAH,41.37,41.45,
UACOIN,12011,v1,2025-09-25 11:02:04,2025-09-25 11:02:04,EUR,UAH,48.84,48.95,
UACOIN,12012,v1,2025-09-25 11:44:50,2025-09-25 11:44:50,USD,UAH,41.38,41.45,
UACOIN,12013,v1,2025-09-25 12:03:41,2025-09-25 12:03:41,EUR,UAH,48.85,48.95,
UACOIN,12014,v1,2025-09-25 13:01:47,2025-09-25 13:01:47,EUR,USD,1.18,1.183,крос-курс (EUR/USD)
UACOIN,12014,v1,2025-09-25 13:01:47,2025-09-25 13:01:47,USD,UAH,41.38,41.44,
UACOIN,12014,v1,2025-09-25 13:01:47,2025-09-25 13:01:47,EUR,UAH,48.88,48.95,
UACOIN,12015,v1,2025-09-25 14:01:02,2025-09-25 14:01:02,USD,UAH,41.4,41.45,
UACOIN,12015,v1,2025-09-25 14:01:02,2025-09-25 14:01:02,EUR,UAH,48.9,49.0,
